equip,mode,start,end,duration_min,n_points,peak_mae,peak_ratio,mean_mae,mean_ratio,dist_to_failure_days,category
B-402E,mult,2019-03-20 17:12:00,2019-03-20 18:10:00,58.0,59,0.034112297,1.73,0.016303546695652173,0.827,223.75,far
B-402E,mult,2019-03-27 18:50:00,2019-03-27 20:07:00,77.0,78,0.023696134,1.202,0.011213946581818181,0.569,216.68,far
B-402E,mult,2019-03-30 01:27:00,2019-03-30 02:44:00,77.0,78,0.028877798,1.464,0.013802628912499998,0.7,214.4,far
B-402E,mult,2019-03-30 15:53:00,2019-03-30 17:28:00,95.0,96,0.02670541,1.354,0.01223140752264151,0.62,213.8,far
B-402E,mult,2019-04-16 18:02:00,2019-04-16 19:51:00,109.0,110,0.03318262,1.683,0.012935654501666668,0.656,196.71,far
B-402E,mult,2019-04-24 09:26:00,2019-04-24 11:09:00,103.0,104,0.03935715,1.996,0.02031684097982456,1.03,189.07,far
B-402E,mult,2019-04-24 22:07:00,2019-04-24 22:08:00,1.0,2,0.022574423,1.145,0.009144817183333332,0.464,188.54,far
B-402E,mult,2019-04-25 09:02:00,2019-04-25 09:04:00,2.0,3,0.021928163,1.112,0.0093501517,0.474,188.09,far
B-402E,mult,2019-05-03 08:45:00,2019-05-03 08:52:00,7.0,8,0.023724027,1.203,0.014813121972222223,0.751,180.1,far
B-402E,mult,2019-05-25 10:48:00,2019-05-25 12:35:00,107.0,108,0.027384305,1.389,0.01387269037542373,0.704,158.01,far
B-402E,mult,2019-05-25 14:41:00,2019-05-25 15:43:00,62.0,63,0.08962431,4.545,0.03021287508630137,1.532,157.85,far
B-402E,mult,2019-06-06 10:19:00,2019-06-06 10:29:00,10.0,11,0.021380102,1.084,0.010558437414285714,0.535,146.03,far
B-402E,mult,2019-06-09 16:57:00,2019-06-09 18:46:00,109.0,110,0.029061317,1.474,0.013669221274166667,0.693,142.76,far
B-402E,mult,2019-06-24 00:38:00,2019-06-24 02:19:00,101.0,102,0.04500707,2.282,0.017708754242857144,0.898,128.44,far
B-402E,mult,2019-07-03 05:32:00,2019-07-03 07:15:00,103.0,104,0.047884304,2.428,0.020427109373684207,1.036,119.23,far
B-402E,mult,2019-07-03 22:16:00,2019-07-03 23:28:00,72.0,73,0.038267333,1.941,0.013847148239759037,0.702,118.53,far
B-402E,mult,2019-07-09 14:54:00,2019-07-09 16:34:00,100.0,101,0.03821103,1.938,0.015187275366666664,0.77,112.84,far
B-402E,mult,2019-07-26 19:08:00,2019-07-26 20:57:00,109.0,110,0.032948613,1.671,0.013998843625833335,0.71,95.67,far
B-402E,mult,2019-08-03 01:46:00,2019-08-03 03:16:00,90.0,91,0.024967533,1.266,0.014954542815841581,0.758,88.39,far
B-402E,mult,2019-08-04 01:40:00,2019-08-04 03:16:00,96.0,97,0.035679586,1.809,0.014777985723364485,0.749,87.39,far
B-402E,mult,2019-08-14 20:01:00,2019-08-14 20:55:00,54.0,55,0.024084987,1.221,0.00806574746923077,0.409,76.63,far
B-402E,mult,2019-08-18 04:49:00,2019-08-18 04:50:00,1.0,2,0.021628983,1.097,0.016891717958333333,0.857,73.26,far
B-402E,mult,2019-08-24 21:13:00,2019-08-24 22:53:00,100.0,101,0.036142025,1.833,0.01971290330090091,1.0,66.58,far
B-402E,mult,2019-08-26 22:32:00,2019-08-27 00:14:00,102.0,103,0.031955607,1.621,0.015880149635398227,0.805,64.52,far
B-402E,mult,2019-09-09 11:20:00,2019-09-09 12:27:00,67.0,68,0.026840316,1.361,0.01010537162051282,0.512,50.99,far
B-402E,mult,2019-09-18 14:34:00,2019-09-18 16:14:00,100.0,101,0.029045425,1.473,0.017601750283783787,0.893,41.86,far
B-402E,mult,2019-10-07 12:52:00,2019-10-07 13:53:00,61.0,62,0.028376365,1.439,0.009012691325,0.457,22.93,far
B-402E,mult,2019-10-23 15:04:00,2019-10-23 16:01:00,57.0,58,0.027044496,1.371,0.00819076669852941,0.415,6.83,near_10d
B-402E,mult,2019-10-29 14:11:00,2019-10-29 15:59:00,108.0,109,0.04154158,2.107,0.016116977678991597,0.817,0.87,near_48h
B-402E,mult,2019-10-29 22:36:00,2019-10-29 23:57:00,81.0,82,0.03210019,1.628,0.011523468711956518,0.584,0.52,near_48h
B-4064A,mult,2024-05-01 12:19:00,2024-05-01 13:14:00,55.0,56,0.0501573,1.32,0.011983956592424244,0.315,120.82,far
B-4064A,mult,2024-05-02 23:33:00,2024-05-03 00:28:00,55.0,56,0.044639748,1.174,0.017654381015151516,0.464,119.35,far
B-4064A,mult,2024-05-04 00:45:00,2024-05-04 02:17:00,92.0,93,0.059059057,1.554,0.024453046320388354,0.643,118.3,far
B-4064A,mult,2024-05-07 14:19:00,2024-05-07 15:13:00,54.0,55,0.06171157,1.624,0.02049265383076923,0.539,114.74,far
B-4064A,mult,2024-05-08 16:23:00,2024-05-08 17:15:00,52.0,53,0.05733673,1.508,0.04536670599999999,1.194,113.65,far
B-4064A,mult,2024-05-08 17:17:00,2024-05-08 17:17:00,0.0,1,0.053538598,1.409,0.040519196727272735,1.066,113.61,far
B-4064A,mult,2024-05-08 17:51:00,2024-05-08 19:15:00,84.0,85,0.06913309,1.819,0.036182081342105266,0.952,113.59,far
B-4064A,mult,2024-05-09 18:42:00,2024-05-09 20:02:00,80.0,81,0.05464732,1.438,0.027074734806593406,0.712,112.55,far
B-4064A,mult,2024-05-14 21:17:00,2024-05-14 22:31:00,74.0,75,0.055915404,1.471,0.02953162399999999,0.777,107.45,far
B-4064A,mult,2024-05-15 09:54:00,2024-05-15 09:56:00,2.0,3,0.08585717,2.259,0.07221291253846154,1.9,106.92,far
B-4064A,mult,2024-05-15 09:58:00,2024-05-15 11:42:00,104.0,105,0.13691941,3.602,0.02889387816521739,0.76,106.92,far
B-4064A,mult,2024-05-17 21:00:00,2024-05-17 22:46:00,106.0,107,0.0898084,2.363,0.03698198720256409,0.973,104.46,far
B-4064A,mult,2024-05-23 04:56:00,2024-05-23 05:52:00,56.0,57,0.05330084,1.402,0.01244115386567164,0.327,99.13,far
B-4064A,mult,2024-06-01 06:16:00,2024-06-01 06:35:00,19.0,20,0.04033145,1.061,0.02024704565,0.533,90.07,far
B-4064A,mult,2024-06-08 21:58:00,2024-06-08 22:05:00,7.0,8,0.05033459,1.324,0.023718996166666666,0.624,82.42,far
B-4064A,mult,2024-06-13 09:57:00,2024-06-13 10:51:00,54.0,55,0.042000007,1.105,0.031527450595384615,0.829,77.92,far
B-4064A,mult,2024-06-14 00:41:00,2024-06-14 01:43:00,62.0,63,0.045417976,1.195,0.023910182787671232,0.629,77.3,far
B-4064A,mult,2024-06-17 04:34:00,2024-06-17 06:11:00,97.0,98,0.1149374,3.024,0.03288283472777777,0.865,74.14,far
B-4064A,mult,2024-06-22 09:10:00,2024-06-22 10:57:00,107.0,108,0.062282976,1.639,0.025951613516949152,0.683,68.95,far
B-4064A,mult,2024-06-22 15:40:00,2024-06-22 17:09:00,89.0,90,0.05081347,1.337,0.022424983534000003,0.59,68.68,far
B-4064A,mult,2024-06-25 11:16:00,2024-06-25 12:03:00,47.0,48,0.043582454,1.147,0.024996539287931035,0.658,65.86,far
B-4064A,mult,2024-07-07 06:09:00,2024-07-07 07:11:00,62.0,63,0.111509696,2.934,0.02971500738356165,0.782,54.08,far
B-4064A,mult,2024-07-14 20:55:00,2024-07-14 22:16:00,81.0,82,0.056913096,1.497,0.025774027048913045,0.678,46.46,far
B-4064A,mult,2024-07-16 18:12:00,2024-07-16 19:29:00,77.0,78,0.04227162,1.112,0.026822582011363637,0.706,44.57,far
B-4064A,mult,2024-07-19 22:29:00,2024-07-19 23:59:00,90.0,91,0.047845397,1.259,0.022693640400990096,0.597,41.4,far
B-4064A,mult,2024-08-09 12:31:00,2024-08-09 14:14:00,103.0,104,0.08390832,2.207,0.03331968116052632,0.877,20.81,far
B-4064A,mult,2024-08-16 11:35:00,2024-08-16 13:22:00,107.0,108,0.07080479,1.863,0.02602551509830509,0.685,13.85,far
B-4064A,mult,2024-08-21 11:22:00,2024-08-21 12:36:00,74.0,75,0.06907134,1.817,0.03169245365882353,0.834,8.86,near_10d
B-4064A,mult,2024-08-22 01:13:00,2024-08-22 02:52:00,99.0,100,0.06380617,1.679,0.026827768195454543,0.706,8.28,near_10d
B-4064A,mult,2024-08-22 20:43:00,2024-08-22 21:50:00,67.0,68,0.044236995,1.164,0.029148343435897426,0.767,7.47,near_10d
B-4064A,mult,2024-08-27 20:17:00,2024-08-27 22:05:00,108.0,109,0.06826802,1.796,0.03514862717226891,0.925,2.49,near_10d
B-4064A,mult,2024-08-28 12:45:00,2024-08-28 14:33:00,108.0,109,0.09029295,2.375,0.03744307405882353,0.985,1.8,near_48h
B-4064A,mult,2024-08-29 14:14:00,2024-08-29 15:11:00,57.0,58,0.048563156,1.278,0.031170216647058827,0.82,0.74,near_48h
B-4703.24001B,mult,2022-01-28 14:22:00,2022-01-28 14:58:00,36.0,37,0.06878531,2.786,0.04439398738297873,1.798,275.4,far
B-4703.24001B,mult,2022-01-28 15:00:00,2022-01-28 16:04:00,64.0,65,0.103012115,4.172,0.04962554034666666,2.01,275.38,far
B-4703.24001B,mult,2022-01-28 16:07:00,2022-01-28 17:59:00,112.0,113,0.081164464,3.287,0.028170885614634145,1.141,275.33,far
B-4703.24001B,mult,2022-01-28 19:23:00,2022-01-28 19:42:00,19.0,20,0.05114015,2.071,0.030741273033333332,1.245,275.19,far
B-4703.24001B,mult,2022-01-28 19:44:00,2022-01-28 21:55:00,131.0,132,0.052713647,2.135,0.023299768113380283,0.944,275.18,far
B-4703.24001B,mult,2022-01-31 18:18:00,2022-01-31 18:19:00,1.0,2,0.034715235,1.406,0.0191133585,0.774,272.24,far
B-4703.24001B,mult,2022-02-04 16:13:00,2022-02-04 17:25:00,72.0,73,0.04541937,1.84,0.01693457710843373,0.686,268.32,far
B-4703.24001B,mult,2022-02-05 19:16:00,2022-02-05 21:05:00,109.0,110,0.050703563,2.054,0.017639801385833334,0.714,267.2,far
B-4703.24001B,mult,2022-02-10 10:27:00,2022-02-10 10:31:00,4.0,5,0.04050989,1.641,0.022456172866666665,0.91,262.56,far
B-4703.24001B,mult,2022-02-10 11:09:00,2022-02-10 12:26:00,77.0,78,0.042314585,1.714,0.018773941886363634,0.76,262.54,far
B-4703.24001B,mult,2022-02-15 06:37:00,2022-02-15 07:34:00,57.0,58,0.04317182,1.749,0.013422091777941174,0.544,257.72,far
B-4703.24001B,mult,2022-02-15 11:18:00,2022-02-15 12:46:00,88.0,89,0.055384256,2.243,0.019132551645454545,0.775,257.53,far
B-4703.24001B,mult,2022-02-18 12:15:00,2022-02-18 14:08:00,113.0,114,0.05206155,2.109,0.02461197336693548,0.997,254.49,far
B-4703.24001B,mult,2022-02-18 17:22:00,2022-02-18 18:22:00,60.0,61,0.03675001,1.488,0.01494604223661972,0.605,254.28,far
B-4703.24001B,mult,2022-02-25 10:21:00,2022-02-25 11:19:00,58.0,59,0.036075257,1.461,0.012039923331884054,0.488,247.57,far
B-4703.24001B,mult,2022-02-25 12:30:00,2022-02-25 12:31:00,1.0,2,0.03174706,1.286,0.017198478,0.697,247.48,far
B-4703.24001B,mult,2022-03-08 10:41:00,2022-03-08 12:29:00,108.0,109,0.049025763,1.986,0.021500801899999995,0.871,236.55,far
B-4703.24001B,mult,2022-03-08 17:16:00,2022-03-08 18:16:00,60.0,61,0.03791271,1.536,0.01624246371830986,0.658,236.28,far
B-4703.24001B,mult,2022-03-09 16:37:00,2022-03-09 18:06:00,89.0,90,0.038432337,1.557,0.01848194962,0.749,235.31,far
B-4703.24001B,mult,2022-03-10 12:27:00,2022-03-10 12:31:00,4.0,5,0.039275303,1.591,0.02465683853333333,0.999,234.48,far
B-4703.24001B,mult,2022-03-10 12:33:00,2022-03-10 14:25:00,112.0,113,0.045650188,1.849,0.021902184154471545,0.887,234.48,far
B-4703.24001B,mult,2022-03-10 16:11:00,2022-03-10 18:17:00,126.0,127,0.040404264,1.636,0.020227026664233577,0.819,234.33,far
B-4703.24001B,mult,2022-03-11 10:46:00,2022-03-11 14:33:00,227.0,228,0.05338738,2.162,0.025838364455882352,1.046,233.55,far
B-4703.24001B,mult,2022-03-11 19:11:00,2022-03-11 19:12:00,1.0,2,0.030527415,1.236,0.022068567499999997,0.894,233.2,far
B-4703.24001B,mult,2022-03-14 16:09:00,2022-03-14 16:11:00,2.0,3,0.028607521,1.159,0.0202762975,0.821,230.33,far
B-4703.24001B,mult,2022-03-17 09:10:00,2022-03-17 10:14:00,64.0,65,0.0436876,1.769,0.020175759986666666,0.817,227.62,far
B-4703.24001B,mult,2022-03-17 17:06:00,2022-03-17 17:07:00,1.0,2,0.034079563,1.38,0.021424240416666667,0.868,227.29,far
B-4703.24001B,mult,2022-03-18 17:11:00,2022-03-18 17:12:00,1.0,2,0.038693096,1.567,0.023322520166666666,0.945,226.28,far
B-4703.24001B,mult,2022-03-23 13:21:00,2022-03-23 14:25:00,64.0,65,0.044236366,1.792,0.01988258483333333,0.805,221.44,far
B-4703.24001B,mult,2022-03-24 13:10:00,2022-03-24 15:02:00,112.0,113,0.037357878,1.513,0.01740732817886179,0.705,220.45,far
B-4703.24001B,mult,2022-03-24 16:36:00,2022-03-24 18:10:00,94.0,95,0.033302773,1.349,0.018038345014285716,0.731,220.31,far
B-4703.24001B,mult,2022-03-25 16:24:00,2022-03-25 17:01:00,37.0,38,0.050588846,2.049,0.030256792916666667,1.225,219.32,far
B-4703.24001B,mult,2022-03-25 17:18:00,2022-03-25 17:56:00,38.0,39,0.026383404,1.069,0.017226469581632653,0.698,219.28,far
B-4703.24001B,mult,2022-03-28 10:47:00,2022-03-28 11:42:00,55.0,56,0.031928957,1.293,0.013100520778787879,0.531,216.55,far
B-4703.24001B,mult,2022-03-28 16:13:00,2022-03-28 18:00:00,107.0,108,0.03698541,1.498,0.01709608076271186,0.692,216.32,far
B-4703.24001B,mult,2022-03-29 10:38:00,2022-03-29 10:38:00,0.0,1,0.028806511,1.167,0.020292449363636365,0.822,215.56,far
B-4703.24001B,mult,2022-04-04 10:22:00,2022-04-04 11:22:00,60.0,61,0.036717925,1.487,0.012866190799999998,0.521,209.57,far
B-4703.24001B,mult,2022-04-04 19:19:00,2022-04-04 20:14:00,55.0,56,0.031004913,1.256,0.013274316742424243,0.538,209.2,far
B-4703.24001B,mult,2022-04-05 09:18:00,2022-04-05 09:59:00,41.0,42,0.029836895,1.208,0.012429702782692308,0.503,208.61,far
B-4703.24001B,mult,2022-04-05 15:15:00,2022-04-05 16:04:00,49.0,50,0.030769309,1.246,0.017671840449999993,0.716,208.36,far
B-4703.24001B,mult,2022-04-05 16:55:00,2022-04-05 18:27:00,92.0,93,0.03266525,1.323,0.018240878060194175,0.739,208.3,far
B-4703.24001B,mult,2022-04-15 22:52:00,2022-04-16 02:08:00,196.0,197,0.08185898,3.315,0.03947914866666667,1.599,198.05,far
B-4703.24001B,mult,2022-04-16 02:10:00,2022-04-16 02:55:00,45.0,46,0.008627427,0.349,0.005780577716071428,0.234,197.91,far
B-4703.24001B,mult,2022-04-16 14:16:00,2022-04-16 17:35:00,199.0,200,0.047651708,1.93,0.017463822640952382,0.707,197.41,far
B-4703.24001B,mult,2022-04-16 18:17:00,2022-04-16 20:59:00,162.0,163,0.07352226,2.978,0.0247650581566474,1.003,197.24,far
B-4703.24001B,mult,2022-05-04 15:42:00,2022-05-04 15:42:00,0.0,1,0.06905804,2.797,0.029242874363636363,1.184,179.35,far
B-4703.24001B,mult,2022-05-04 15:49:00,2022-05-04 17:36:00,107.0,108,0.03570761,1.446,0.014130699772881354,0.572,179.34,far
B-4703.24001B,mult,2022-05-05 11:01:00,2022-05-05 13:43:00,162.0,163,0.063409224,2.568,0.03035683701734104,1.229,178.54,far
B-4703.24001B,mult,2022-05-05 15:06:00,2022-05-05 16:29:00,83.0,84,0.035595972,1.442,0.014561288441489361,0.59,178.37,far
B-4703.24001B,mult,2022-05-06 09:49:00,2022-05-06 11:24:00,95.0,96,0.032694876,1.324,0.016752433246226415,0.678,177.59,far
B-4703.24001B,mult,2022-05-09 08:56:00,2022-05-09 08:59:00,3.0,4,0.044460543,1.801,0.015489362928571426,0.627,174.63,far
B-4703.24001B,mult,2022-05-10 09:46:00,2022-05-10 10:53:00,67.0,68,0.059350476,2.404,0.021627243051282052,0.876,173.59,far
B-4703.24001B,mult,2022-05-10 17:20:00,2022-05-10 17:21:00,1.0,2,0.038856708,1.574,0.019488006500000002,0.789,173.28,far
B-4703.24001B,mult,2022-05-12 10:38:00,2022-05-12 10:39:00,1.0,2,0.03207847,1.299,0.021682413875,0.878,171.56,far
B-4703.24001B,mult,2022-05-13 20:22:00,2022-05-13 21:21:00,59.0,60,0.032802902,1.329,0.013545671610000002,0.549,170.15,far
B-4703.24001B,mult,2022-05-16 03:56:00,2022-05-16 04:06:00,10.0,11,0.03922087,1.588,0.02957295876190476,1.198,167.84,far
B-4703.24001B,mult,2022-05-16 04:11:00,2022-05-16 05:48:00,97.0,98,0.044921663,1.819,0.020744675504629623,0.84,167.83,far
B-4703.24001B,mult,2022-05-16 12:59:00,2022-05-16 14:44:00,105.0,106,0.04851284,1.965,0.02632876728017241,1.066,167.46,far
B-4703.24001B,mult,2022-05-16 15:15:00,2022-05-16 16:22:00,67.0,68,0.06374902,2.582,0.03128154139487179,1.267,167.36,far
B-4703.24001B,mult,2022-05-16 16:51:00,2022-05-16 17:06:00,15.0,16,0.01557233,0.631,0.013843772865384614,0.561,167.3,far
B-4703.24001B,mult,2022-05-17 16:24:00,2022-05-17 17:27:00,63.0,64,0.03214117,1.302,0.013231462104054053,0.536,166.32,far
B-4703.24001B,mult,2022-05-17 23:38:00,2022-05-18 00:32:00,54.0,55,0.03688584,1.494,0.014490623053846154,0.587,166.02,far
B-4703.24001B,mult,2022-05-18 15:09:00,2022-05-18 16:51:00,102.0,103,0.03294362,1.334,0.018349745599115046,0.743,165.37,far
B-4703.24001B,mult,2022-05-19 21:18:00,2022-05-19 22:15:00,57.0,58,0.036987565,1.498,0.01413617919852941,0.573,164.11,far
B-4703.24001B,mult,2022-05-21 13:44:00,2022-05-21 14:43:00,59.0,60,0.031394117,1.272,0.01486995662857143,0.602,162.43,far
B-4703.24001B,mult,2022-05-26 15:12:00,2022-05-26 16:57:00,105.0,106,0.056647692,2.294,0.019750303413793104,0.8,157.37,far
B-4703.24001B,mult,2022-05-30 15:52:00,2022-05-30 16:25:00,33.0,34,0.028664205,1.161,0.022935507647727272,0.929,153.34,far
B-4703.24001B,mult,2022-05-30 16:39:00,2022-05-30 18:28:00,109.0,110,0.03881409,1.572,0.0199639296075,0.809,153.31,far
B-4703.24001B,mult,2022-06-02 16:36:00,2022-06-02 17:04:00,28.0,29,0.043450247,1.76,0.027240583512820507,1.103,150.31,far
B-4703.24001B,mult,2022-06-02 17:06:00,2022-06-02 18:03:00,57.0,58,0.043450247,1.76,0.01627499701470588,0.659,150.29,far
B-4703.24001B,mult,2022-06-25 00:02:00,2022-06-25 01:28:00,86.0,87,0.044060364,1.785,0.017357538304123715,0.703,128.0,far
B-4703.24001B,mult,2022-06-30 13:38:00,2022-06-30 14:33:00,55.0,56,0.027795514,1.126,0.010049498381818182,0.407,122.43,far
B-4703.24001B,mult,2022-07-06 13:51:00,2022-07-06 14:38:00,47.0,48,0.03458225,1.401,0.020785037758620693,0.842,116.42,far
B-4703.24001B,mult,2022-07-06 14:52:00,2022-07-06 16:36:00,104.0,105,0.049251046,1.995,0.02204797620173913,0.893,116.38,far
B-4703.24001B,mult,2022-07-11 09:19:00,2022-07-11 11:04:00,105.0,106,0.033802476,1.369,0.013887414997413795,0.562,111.61,far
B-4703.24001B,mult,2022-07-12 15:48:00,2022-07-12 15:48:00,0.0,1,0.033553667,1.359,0.021067284,0.853,110.34,far
B-4703.24001B,mult,2022-07-17 08:47:00,2022-07-17 10:35:00,108.0,109,0.0424454,1.719,0.019688548492436977,0.797,105.63,far
B-4703.24001B,mult,2022-07-22 15:24:00,2022-07-22 18:34:00,190.0,191,0.03710929,1.503,0.01883131740547264,0.763,100.36,far
B-4703.24001B,mult,2022-07-24 14:12:00,2022-07-24 21:17:00,425.0,426,0.06569177,2.661,0.03594555188302752,1.456,98.41,far
B-4703.24001B,mult,2022-07-25 00:33:00,2022-07-25 02:20:00,107.0,108,0.035271723,1.429,0.017326479234745763,0.702,97.98,far
B-4703.24001B,mult,2022-08-01 12:44:00,2022-08-01 13:40:00,56.0,57,0.03986277,1.614,0.013742002773134329,0.557,90.47,far
B-4703.24001B,mult,2022-08-03 10:35:00,2022-08-03 12:24:00,109.0,110,0.046641875,1.889,0.01632550493166667,0.661,88.56,far
B-4703.24001B,mult,2022-08-05 04:06:00,2022-08-05 05:51:00,105.0,106,0.03617579,1.465,0.01847166326637931,0.748,86.83,far
B-4703.24001B,mult,2022-08-06 11:55:00,2022-08-06 13:47:00,112.0,113,0.043853562,1.776,0.023402030807317075,0.948,85.5,far
B-4703.24001B,mult,2022-08-09 10:31:00,2022-08-09 12:01:00,90.0,91,0.031483546,1.275,0.016627817924752476,0.673,82.56,far
B-4703.24001B,mult,2022-08-21 11:43:00,2022-08-21 12:41:00,58.0,59,0.03796364,1.538,0.009145198088405799,0.37,70.51,far
B-4703.24001B,mult,2022-08-24 13:34:00,2022-08-24 15:22:00,108.0,109,0.035302646,1.43,0.017031015059663868,0.69,67.43,far
B-4703.24001B,mult,2022-08-24 16:03:00,2022-08-24 17:21:00,78.0,79,0.07625653,3.088,0.027606898169662924,1.118,67.33,far
B-4703.24001B,mult,2022-08-30 11:40:00,2022-08-30 13:33:00,113.0,114,0.048536796,1.966,0.021267082717741935,0.861,61.51,far
B-4703.24001B,mult,2022-08-31 08:51:00,2022-08-31 10:10:00,79.0,80,0.038053647,1.541,0.01928955658888889,0.781,60.63,far
B-4703.24001B,mult,2022-09-07 09:14:00,2022-09-07 10:32:00,78.0,79,0.06581279,2.666,0.02453477863033708,0.994,53.62,far
B-4703.24001B,mult,2022-09-11 08:44:00,2022-09-11 09:40:00,56.0,57,0.03308842,1.34,0.010626286876119403,0.43,49.64,far
B-4703.24001B,mult,2022-09-20 12:52:00,2022-09-20 15:22:00,150.0,151,0.08142567,3.298,0.02406576892981366,0.975,40.46,far
B-4703.24001B,mult,2022-09-28 14:45:00,2022-09-28 15:16:00,31.0,32,0.028286777,1.146,0.02002272069047619,0.811,32.39,far
B-4703.24001B,mult,2022-09-30 14:55:00,2022-09-30 15:55:00,60.0,61,0.03274693,1.326,0.015028857926760564,0.609,30.38,far
B-4703.24001B,mult,2022-09-30 17:09:00,2022-09-30 18:37:00,88.0,89,0.03301044,1.337,0.018203194948484852,0.737,30.29,far
B-4703.24001B,mult,2022-10-05 16:29:00,2022-10-05 16:30:00,1.0,2,0.028612662,1.159,0.019881253958333334,0.805,25.31,far
B-4703.24001B,mult,2022-10-26 15:51:00,2022-10-26 16:11:00,20.0,21,0.043572776,1.765,0.028008474322580648,1.134,4.34,near_10d
B-5501B,mult,2022-01-23 17:20:00,2022-01-23 18:45:00,85.0,18,0.10338958,2.134,0.0480696886,0.992,280.28,far
B-5501B,mult,2022-01-25 07:55:00,2022-01-25 09:15:00,80.0,17,0.08292107,1.711,0.043293532368421046,0.893,278.67,far
B-5501B,mult,2022-02-01 10:15:00,2022-02-01 11:30:00,75.0,16,0.07716053,1.592,0.03986016588888888,0.823,271.57,far
B-5501B,mult,2022-02-05 02:40:00,2022-02-05 04:05:00,85.0,18,0.08769513,1.81,0.041735027,0.861,267.89,far
B-5501B,mult,2022-02-07 22:00:00,2022-02-07 22:55:00,55.0,12,0.057614584,1.189,0.02920421903571429,0.603,265.08,far
B-5501B,mult,2022-02-08 03:05:00,2022-02-08 03:20:00,15.0,4,0.049657542,1.025,0.03515778483333334,0.726,264.87,far
B-5501B,mult,2022-02-21 14:45:00,2022-02-21 16:15:00,90.0,19,0.11116082,2.294,0.05878835919047619,1.213,251.39,far
B-5501B,mult,2022-02-25 23:15:00,2022-02-25 23:35:00,20.0,5,0.051388115,1.061,0.037035056000000004,0.764,247.03,far
B-5501B,mult,2022-02-28 05:15:00,2022-02-28 05:35:00,20.0,5,0.04926203,1.017,0.038061680285714286,0.785,244.78,far
B-5501B,mult,2022-03-05 08:05:00,2022-03-05 09:20:00,75.0,16,0.07772518,1.604,0.03639455966666667,0.751,239.66,far
B-5501B,mult,2022-03-10 08:05:00,2022-03-10 09:30:00,85.0,18,0.0907165,1.872,0.04096152865000001,0.845,234.66,far
B-5501B,mult,2022-03-11 07:50:00,2022-03-11 08:45:00,55.0,12,0.063965045,1.32,0.04246937371428572,0.876,233.67,far
B-5501B,mult,2022-03-14 23:45:00,2022-03-15 01:10:00,85.0,18,0.08657509,1.787,0.0470901458,0.972,230.01,far
B-5501B,mult,2022-03-15 13:10:00,2022-03-15 14:35:00,85.0,18,0.09566977,1.974,0.0433428143,0.894,229.45,far
B-5501B,mult,2022-03-16 08:25:00,2022-03-16 09:50:00,85.0,18,0.0849394,1.753,0.0466973586,0.964,228.65,far
B-5501B,mult,2022-03-17 05:50:00,2022-03-17 07:00:00,70.0,15,0.067973085,1.403,0.037150292235294126,0.767,227.76,far
B-5501B,mult,2022-03-17 12:20:00,2022-03-17 13:45:00,85.0,18,0.080455504,1.66,0.04207086095,0.868,227.49,far
B-5501B,mult,2022-03-18 06:40:00,2022-03-18 07:55:00,75.0,16,0.06424556,1.326,0.03653538777777778,0.754,226.72,far
B-5501B,mult,2022-03-19 04:55:00,2022-03-19 06:20:00,85.0,18,0.09830585,2.029,0.046047380000000006,0.95,225.8,far
B-5501B,mult,2022-03-19 09:15:00,2022-03-19 10:30:00,75.0,16,0.1077441,2.224,0.04909458548888889,1.013,225.61,far
B-5501B,mult,2022-03-19 18:55:00,2022-03-19 20:15:00,80.0,17,0.11208131,2.313,0.044783486000000004,0.924,225.21,far
B-5501B,mult,2022-03-21 13:00:00,2022-03-21 14:20:00,80.0,17,0.08795506,1.815,0.04495017700000001,0.928,223.46,far
B-5501B,mult,2022-03-23 08:20:00,2022-03-23 09:35:00,75.0,16,0.0800484,1.652,0.03715486688888889,0.767,221.65,far
B-5501B,mult,2022-03-24 10:50:00,2022-03-24 11:45:00,55.0,12,0.056839485,1.173,0.037592327642857144,0.776,220.55,far
B-5501B,mult,2022-03-26 02:05:00,2022-03-26 02:55:00,50.0,11,0.072284125,1.492,0.04191063892307693,0.865,218.91,far
B-5501B,mult,2022-03-27 23:30:00,2022-03-28 00:55:00,85.0,18,0.07948509,1.64,0.0388183061,0.801,217.02,far
B-5501B,mult,2022-03-31 04:10:00,2022-03-31 05:30:00,80.0,17,0.07315027,1.51,0.039018186210526315,0.805,213.83,far
B-5501B,mult,2022-04-01 13:10:00,2022-04-01 14:35:00,85.0,18,0.098625176,2.035,0.0419281602,0.865,212.45,far
B-5501B,mult,2022-04-01 21:20:00,2022-04-01 22:45:00,85.0,18,0.10758275,2.22,0.04417248979999999,0.912,212.11,far
B-5501B,mult,2022-04-02 16:35:00,2022-04-02 18:10:00,95.0,20,0.11432978,2.359,0.054675693772727275,1.128,211.31,far
B-5501B,mult,2022-04-06 10:05:00,2022-04-06 10:35:00,30.0,7,0.049244624,1.016,0.026859309777777774,0.554,207.58,far
B-5501B,mult,2022-04-11 13:45:00,2022-04-11 15:05:00,80.0,17,0.08164078,1.685,0.043844033578947374,0.905,202.43,far
B-5501B,mult,2022-04-12 21:50:00,2022-04-12 22:35:00,45.0,10,0.05423375,1.119,0.03132851391666667,0.647,201.09,far
B-5501B,mult,2022-04-19 13:00:00,2022-04-19 14:05:00,65.0,14,0.06102498,1.259,0.03939053075,0.813,194.46,far
