equip,mode,start,end,duration_min,n_points,peak_mae,peak_ratio,mean_mae,mean_ratio,dist_to_failure_days,category,trig_class,base_before,base_after,peak_dev,max_step_in_ep,typical_step,level_shift,frac_off_like,shutdown_after
B-4703.24001B,mult,2022-09-28 14:45:00,2022-09-28 15:16:00,31.0,32,0.028286777,1.146,0.0200227206904761,0.811,32.39,far,sustentado_sem_causa,23.9569,23.9811,12.2328,6.1527,0.1453,0.0242,0.0,False
B-4703.24001B,mult,2022-09-30 14:55:00,2022-09-30 15:55:00,60.0,61,0.03274693,1.326,0.0150288579267605,0.609,30.38,far,glitch_sensor,22.988,22.4066,1.7199,22.7699,0.1453,0.5814,0.0,True
B-4703.24001B,mult,2022-09-30 17:09:00,2022-09-30 18:37:00,88.0,89,0.03301044,1.337,0.0182031949484848,0.737,30.29,far,mudanca_regime,22.1886,22.9637,2.1317,21.2681,0.1453,0.7752,0.0,False
B-4703.24001B,mult,2022-10-05 16:29:00,2022-10-05 16:30:00,1.0,2,0.028612662,1.159,0.0198812539583333,0.805,25.31,far,mudanca_regime,23.0606,0.7751,22.2855,23.2544,0.1453,22.2855,0.0,True
B-4703.24001B,mult,2022-10-26 15:51:00,2022-10-26 16:11:00,20.0,21,0.043572776,1.765,0.0280084743225806,1.134,4.34,near_10d,transiente_curto,0.8236,0.4845,24.6109,19.96,0.1453,0.3391,0.0,True
B-5501B,mult,2022-01-23 17:20:00,2022-01-23 18:45:00,85.0,18,0.10338958,2.134,0.0480696886,0.992,280.28,far,glitch_sensor,30.85,65.8,33.95,11.65,1.0,34.95,0.0,False
B-5501B,mult,2022-01-25 07:55:00,2022-01-25 09:15:00,80.0,17,0.08292107,1.711,0.043293532368421,0.893,278.67,far,glitch_sensor,22.8,63.15,40.35,12.45,1.0,40.35,0.0,False
B-5501B,mult,2022-02-01 10:15:00,2022-02-01 11:30:00,75.0,16,0.07716053,1.592,0.0398601658888888,0.823,271.57,far,glitch_sensor,24.475,63.65,38.15,12.725,1.0,39.175,0.0,True
B-5501B,mult,2022-02-05 02:40:00,2022-02-05 04:05:00,85.0,18,0.08769513,1.81,0.041735027,0.861,267.89,far,precursor_parada,27.425,64.5,37.075,10.475,1.0,37.075,0.0,True
B-5501B,mult,2022-02-07 22:00:00,2022-02-07 22:55:00,55.0,12,0.057614584,1.189,0.0292042190357142,0.603,265.08,far,mudanca_regime,23.45,63.05,38.6,12.35,1.0,39.6,0.0,False
B-5501B,mult,2022-02-08 03:05:00,2022-02-08 03:20:00,15.0,4,0.049657542,1.025,0.0351577848333333,0.726,264.87,far,mudanca_regime,63.05,32.825,23.15,4.125,1.0,30.225,0.0,True
B-5501B,mult,2022-02-21 14:45:00,2022-02-21 16:15:00,90.0,19,0.11116082,2.294,0.0587883591904761,1.213,251.39,far,precursor_parada,25.2,30.35,16.55,14.225,1.0,5.15,0.0,True
B-5501B,mult,2022-02-25 23:15:00,2022-02-25 23:35:00,20.0,5,0.051388115,1.061,0.037035056,0.764,247.03,far,glitch_sensor,25.475,62.2,36.725,9.6,1.0,36.725,0.0,True
B-5501B,mult,2022-02-28 05:15:00,2022-02-28 05:35:00,20.0,5,0.04926203,1.017,0.0380616802857142,0.785,244.78,far,mudanca_regime,25.95,63.05,36.1,10.175,1.0,37.1,0.0,False
B-5501B,mult,2022-03-05 08:05:00,2022-03-05 09:20:00,75.0,16,0.07772518,1.604,0.0363945596666666,0.751,239.66,far,mudanca_regime,20.875,64.7375,42.325,10.0,1.0,43.8625,0.0,False
B-5501B,mult,2022-03-10 08:05:00,2022-03-10 09:30:00,85.0,18,0.0907165,1.872,0.04096152865,0.845,234.66,far,mudanca_regime,25.1,64.75,38.65,11.4,1.0,39.65,0.0,False
B-5501B,mult,2022-03-11 07:50:00,2022-03-11 08:45:00,55.0,12,0.063965045,1.32,0.0424693737142857,0.876,233.67,far,mudanca_regime,24.8,64.775,37.925,8.85,1.0,39.975,0.0,False
B-5501B,mult,2022-03-14 23:45:00,2022-03-15 01:10:00,85.0,18,0.08657509,1.787,0.0470901458,0.972,230.01,far,glitch_sensor,23.925,62.75,38.825,15.225,1.0,38.825,0.0,False
B-5501B,mult,2022-03-15 13:10:00,2022-03-15 14:35:00,85.0,18,0.09566977,1.974,0.0433428143,0.894,229.45,far,glitch_sensor,27.8,65.8,37.0,10.575,1.0,38.0,0.0,False
B-5501B,mult,2022-03-16 08:25:00,2022-03-16 09:50:00,85.0,18,0.0849394,1.753,0.0466973586,0.964,228.65,far,mudanca_regime,23.45,64.1,39.575,15.425,1.0,40.65,0.0,False
B-5501B,mult,2022-03-17 05:50:00,2022-03-17 07:00:00,70.0,15,0.067973085,1.403,0.0371502922352941,0.767,227.76,far,glitch_sensor,24.65,63.3,37.65,13.0,1.0,38.65,0.0,False
B-5501B,mult,2022-03-17 12:20:00,2022-03-17 13:45:00,85.0,18,0.080455504,1.66,0.04207086095,0.868,227.49,far,precursor_parada,36.925,65.9,28.975,11.075,1.0,28.975,0.0,True
B-5501B,mult,2022-03-18 06:40:00,2022-03-18 07:55:00,75.0,16,0.06424556,1.326,0.0365353877777777,0.754,226.72,far,glitch_sensor,24.8,64.9,39.075,11.05,1.0,40.1,0.0,False
B-5501B,mult,2022-03-19 04:55:00,2022-03-19 06:20:00,85.0,18,0.09830585,2.029,0.04604738,0.95,225.8,far,mudanca_regime,25.55,63.0,37.45,12.325,1.0,37.45,0.0,False
B-5501B,mult,2022-03-19 09:15:00,2022-03-19 10:30:00,75.0,16,0.1077441,2.224,0.0490945854888888,1.013,225.61,far,sustentado_sem_causa,63.0,66.0,2.0,1.05,1.0,3.0,0.0,False
B-5501B,mult,2022-03-19 18:55:00,2022-03-19 20:15:00,80.0,17,0.11208131,2.313,0.044783486,0.924,225.21,far,sustentado_sem_causa,67.0,65.0,4.075,3.15,1.0,2.0,0.0,False
B-5501B,mult,2022-03-21 13:00:00,2022-03-21 14:20:00,80.0,17,0.08795506,1.815,0.044950177,0.928,223.46,far,glitch_sensor,23.975,66.9,41.925,13.0,1.0,42.925,0.0,False
B-5501B,mult,2022-03-23 08:20:00,2022-03-23 09:35:00,75.0,16,0.0800484,1.652,0.0371548668888888,0.767,221.65,far,mudanca_regime,21.75,63.9,41.15,10.375,1.0,42.15,0.0,False
B-5501B,mult,2022-03-24 10:50:00,2022-03-24 11:45:00,55.0,12,0.056839485,1.173,0.0375923276428571,0.776,220.55,far,glitch_sensor,22.9,65.525,40.575,10.15,1.0,42.625,0.0,True
B-5501B,mult,2022-03-26 02:05:00,2022-03-26 02:55:00,50.0,11,0.072284125,1.492,0.0419106389230769,0.865,218.91,far,mudanca_regime,26.45,62.8,35.35,9.075,1.0,36.35,0.0,False
B-5501B,mult,2022-03-27 23:30:00,2022-03-28 00:55:00,85.0,18,0.07948509,1.64,0.0388183061,0.801,217.02,far,mudanca_regime,25.8,64.0,37.2,13.175,1.0,38.2,0.0,False
B-5501B,mult,2022-03-31 04:10:00,2022-03-31 05:30:00,80.0,17,0.07315027,1.51,0.0390181862105263,0.805,213.83,far,precursor_parada,25.875,63.8,36.925,12.375,1.0,37.925,0.0,True
B-5501B,mult,2022-04-01 13:10:00,2022-04-01 14:35:00,85.0,18,0.098625176,2.035,0.0419281602,0.865,212.45,far,glitch_sensor,21.475,67.05,44.575,12.025,1.0,45.575,0.0,True
B-5501B,mult,2022-04-01 21:20:00,2022-04-01 22:45:00,85.0,18,0.10758275,2.22,0.0441724897999999,0.912,212.11,far,mudanca_regime,33.025,64.4,31.375,9.6,1.0,31.375,0.0,False
B-5501B,mult,2022-04-02 16:35:00,2022-04-02 18:10:00,95.0,20,0.11432978,2.359,0.0546756937727272,1.128,211.31,far,sustentado_sem_causa,31.25,30.35,17.6,9.525,1.0,0.9,0.0,False
B-5501B,mult,2022-04-06 10:05:00,2022-04-06 10:35:00,30.0,7,0.049244624,1.016,0.0268593097777777,0.554,207.58,far,sustentado_sem_causa,28.5,30.825,2.325,4.325,1.0,2.325,0.0,False
B-5501B,mult,2022-04-11 13:45:00,2022-04-11 15:05:00,80.0,17,0.08164078,1.685,0.0438440335789473,0.905,202.43,far,precursor_parada,26.8,67.8,40.0,12.125,1.0,41.0,0.0,True
B-5501B,mult,2022-04-12 21:50:00,2022-04-12 22:35:00,45.0,10,0.05423375,1.119,0.0313285139166666,0.647,201.09,far,mudanca_regime,24.9,63.65,37.75,12.9,1.0,38.75,0.0,False
B-5501B,mult,2022-04-19 13:00:00,2022-04-19 14:05:00,65.0,14,0.06102498,1.259,0.03939053075,0.813,194.46,far,mudanca_regime,25.5375,66.3,38.7125,11.45,1.0,40.7625,0.0,False
B-5501B,mult,2022-04-20 22:30:00,2022-04-20 23:50:00,80.0,17,0.06993446,1.443,0.0376989189736842,0.778,193.06,far,glitch_sensor,27.3,64.3,35.975,10.6,1.0,37.0,0.0,False
B-5501B,mult,2022-04-23 12:15:00,2022-04-23 13:40:00,85.0,18,0.095424674,1.969,0.04861998225,1.003,190.49,far,glitch_sensor,24.95,66.85,40.9,14.0,1.0,41.9,0.0,False
B-5501B,mult,2022-04-24 01:35:00,2022-04-24 02:50:00,75.0,16,0.089722395,1.852,0.0527454381666666,1.089,189.93,far,precursor_parada,52.45,35.8,9.25,5.55,1.0,16.65,0.0,True
B-5501B,mult,2022-04-26 04:25:00,2022-04-26 05:05:00,40.0,9,0.06663533,1.375,0.0473208616363636,0.977,187.82,far,glitch_sensor,24.625,39.35,35.975,11.025,1.0,14.725,0.0,True
B-5501B,mult,2022-04-26 21:20:00,2022-04-26 22:45:00,85.0,18,0.10167783,2.098,0.047547411525,0.981,187.11,far,mudanca_regime,27.3,64.9,37.525,12.05,1.0,37.6,0.0,False
B-5501B,mult,2022-04-28 23:50:00,2022-04-29 01:15:00,85.0,18,0.08339489,1.721,0.0401192711,0.828,185.01,far,glitch_sensor,26.275,57.1625,36.975,9.975,1.0,30.8875,0.0,False
B-5501B,mult,2022-04-29 06:35:00,2022-04-29 08:00:00,85.0,18,0.08488813,1.752,0.044221550425,0.913,184.73,far,mudanca_regime,29.8,63.85,33.0,13.475,1.0,34.05,0.0,False
B-5501B,mult,2022-04-30 08:40:00,2022-04-30 09:35:00,55.0,12,0.069229014,1.429,0.0332380808571428,0.686,183.64,far,mudanca_regime,23.7,64.1,39.3,11.4,1.0,40.4,0.0,False
B-5501B,mult,2022-05-02 01:10:00,2022-05-02 02:15:00,65.0,14,0.06594701,1.361,0.03560935675,0.735,181.95,far,glitch_sensor,25.925,63.225,37.3,11.7,1.0,37.3,0.0,False
B-5501B,mult,2022-05-03 05:30:00,2022-05-03 06:55:00,85.0,18,0.08083454,1.668,0.041332181375,0.853,180.77,far,mudanca_regime,24.1,62.9,38.05,10.7,1.0,38.8,0.0,False
B-5501B,mult,2022-05-03 21:35:00,2022-05-03 23:00:00,85.0,18,0.079564855,1.642,0.0380080291,0.784,180.1,far,glitch_sensor,31.8,64.75,31.95,10.95,1.0,32.95,0.0,False
B-5501B,mult,2022-05-04 22:10:00,2022-05-04 23:35:00,85.0,18,0.09638798,1.989,0.04861717115,1.003,179.08,far,mudanca_regime,23.775,62.6,37.775,13.475,1.0,38.825,0.0,False
B-5501B,mult,2022-05-07 06:00:00,2022-05-07 07:25:00,85.0,18,0.06832435,1.41,0.03830816315,0.791,176.75,far,mudanca_regime,19.825,63.0,41.025,11.2,1.0,43.175,0.0,False
B-5501B,mult,2022-05-07 18:35:00,2022-05-07 20:00:00,85.0,18,0.09933072,2.05,0.04425970035,0.913,176.23,far,precursor_parada,33.7625,41.9125,31.7625,7.825,1.0,8.15,0.0,True
B-5501B,mult,2022-05-08 12:25:00,2022-05-08 13:20:00,55.0,12,0.05896802,1.217,0.0403011285714285,0.832,175.48,far,mudanca_regime,23.1,64.6,40.425,10.125,1.0,41.5,0.0,False
B-5501B,mult,2022-05-09 03:35:00,2022-05-09 04:00:00,25.0,6,0.057247013,1.181,0.03835895125,0.792,174.85,far,mudanca_regime,25.35,63.375,36.05,8.975,1.0,38.025,0.0,False
B-5501B,mult,2022-05-10 04:25:00,2022-05-10 05:50:00,85.0,18,0.084311344,1.74,0.0400278635499999,0.826,173.82,far,mudanca_regime,24.475,63.1,37.625,14.225,1.0,38.625,0.0,False
B-5501B,mult,2022-05-14 12:40:00,2022-05-14 13:40:00,60.0,13,0.08998432,1.857,0.0443271938666666,0.915,169.47,far,mudanca_regime,22.8,66.5,41.7,10.075,1.0,43.7,0.0,False
B-5501B,mult,2022-05-16 22:15:00,2022-05-16 23:40:00,85.0,18,0.09314791,1.922,0.0479673515,0.99,167.07,far,precursor_parada,22.6,61.45,38.85,12.6,1.0,38.85,0.0,True
B-5501B,mult,2022-05-17 12:55:00,2022-05-17 14:20:00,85.0,18,0.10062829,2.077,0.049834399125,1.028,166.46,far,precursor_parada,19.2,61.9,42.7,13.125,1.0,42.7,0.0,True
B-5501B,mult,2022-05-18 14:35:00,2022-05-18 16:15:00,100.0,21,0.11107877,2.292,0.0593544700434782,1.225,165.39,far,precursor_parada,15.825,25.85,39.175,12.425,1.0,10.025,0.0,True
B-5501B,mult,2022-05-20 07:10:00,2022-05-20 08:40:00,90.0,19,0.11744117,2.424,0.0574248904285714,1.185,163.7,far,mudanca_regime,11.15,59.6,47.4,15.3,1.0,48.45,0.0,False
B-5501B,mult,2022-05-22 16:05:00,2022-05-22 17:20:00,75.0,16,0.079368256,1.638,0.0421932362777777,0.871,161.33,far,precursor_parada,22.85,63.7,40.85,14.05,1.0,40.85,0.0,True
B-5501B,mult,2022-05-23 23:25:00,2022-05-24 00:50:00,85.0,18,0.11198506,2.311,0.0512121592,1.057,160.02,far,precursor_parada,22.95,41.55,38.3,14.275,1.0,18.6,0.0,True
B-5501B,mult,2022-05-24 04:10:00,2022-05-24 05:20:00,70.0,15,0.08744671,1.805,0.0420578707058823,0.868,159.83,far,glitch_sensor,31.85,60.35,28.5,8.4,1.0,28.5,0.0,False
B-5501B,mult,2022-05-24 10:30:00,2022-05-24 11:50:00,80.0,17,0.11607808,2.396,0.0572941365263157,1.182,159.56,far,precursor_parada,61.35,58.0,6.05,18.95,1.0,3.35,0.0,True
B-5501B,mult,2022-05-24 21:30:00,2022-05-24 22:20:00,50.0,11,0.07642235,1.577,0.0451900018461538,0.933,159.1,far,mudanca_regime,30.95,57.475,26.5,7.075,1.0,26.525,0.0,False
B-5501B,mult,2022-05-26 21:40:00,2022-05-26 22:35:00,55.0,12,0.0621234,1.282,0.0351183635,0.725,157.1,far,precursor_parada,24.775,56.85,32.075,9.0,1.0,32.075,0.0,True
B-5501B,mult,2022-05-27 04:50:00,2022-05-27 05:55:00,65.0,14,0.058486596,1.207,0.0348182049999999,0.719,156.8,far,mudanca_regime,42.7,55.55,12.85,4.4,1.0,12.85,0.0,False
B-5501B,mult,2022-05-27 21:25:00,2022-05-27 22:50:00,85.0,18,0.14050247,2.9,0.050266377475,1.037,156.11,far,mudanca_regime,28.5125,57.325,28.8125,5.8,1.0,28.8125,0.0,False
B-5501B,mult,2022-05-31 22:00:00,2022-05-31 22:40:00,40.0,9,0.051665742,1.066,0.0372114628181818,0.768,152.08,far,precursor_parada,25.975,44.025,31.425,7.625,1.0,18.05,0.0,True
B-5501B,mult,2022-06-01 00:45:00,2022-06-01 02:05:00,80.0,17,0.082929604,1.711,0.0409048806315789,0.844,151.97,far,precursor_parada,44.025,56.425,14.425,6.35,1.0,12.4,0.0,True
B-5501B,mult,2022-06-04 07:45:00,2022-06-04 09:00:00,75.0,16,0.07663224,1.581,0.0422208718888888,0.871,148.68,far,mudanca_regime,19.45,59.2,37.725,9.75,1.0,39.75,0.0,False
B-5501B,mult,2022-06-05 10:25:00,2022-06-05 11:20:00,55.0,12,0.055539627,1.146,0.0315714870714285,0.652,147.57,far,mudanca_regime,21.325,60.65,37.325,8.9,1.0,39.325,0.0,False
B-5501B,mult,2022-06-12 13:00:00,2022-06-12 14:10:00,70.0,15,0.09052936,1.868,0.044474444,0.918,140.46,far,glitch_sensor,15.7,58.35,41.65,9.05,1.0,42.65,0.0,False
B-5501B,mult,2022-06-13 02:25:00,2022-06-13 03:40:00,75.0,16,0.09175537,1.894,0.0438502595555555,0.905,139.9,far,precursor_parada,23.5,53.75,30.25,8.925,1.0,30.25,0.0,True
B-5501B,mult,2022-06-16 20:05:00,2022-06-16 21:10:00,65.0,14,0.05792834,1.195,0.0319503963125,0.659,136.16,far,glitch_sensor,25.925,58.75,32.825,8.5,1.0,32.825,0.0,False
B-5501B,mult,2022-06-18 01:10:00,2022-06-18 02:10:00,60.0,13,0.056954388,1.175,0.0332555060666666,0.686,134.95,far,precursor_parada,24.05,56.425,32.375,9.15,1.0,32.375,0.0,True
B-5501B,mult,2022-06-18 18:40:00,2022-06-18 20:00:00,80.0,17,0.068437144,1.412,0.0426419511578947,0.88,134.22,far,mudanca_regime,20.55,56.9,36.35,10.1,1.0,36.35,0.0,False
B-5501B,mult,2022-06-21 06:45:00,2022-06-21 07:05:00,20.0,5,0.051041815,1.053,0.0294764102857142,0.608,131.72,far,mudanca_regime,20.925,55.4,33.475,8.75,1.0,34.475,0.0,False
B-5501B,mult,2022-06-22 09:15:00,2022-06-22 10:55:00,100.0,21,0.0916681,1.892,0.0509858136521739,1.052,130.61,far,precursor_parada,18.6,28.9625,32.425,11.25,1.0,10.3625,0.0,True
B-5501B,mult,2022-06-22 23:05:00,2022-06-22 23:15:00,10.0,3,0.055032205,1.136,0.0362448011999999,0.748,130.04,far,mudanca_regime,24.425,57.3,31.875,8.35,1.0,32.875,0.0,False
B-5501B,mult,2022-06-24 12:35:00,2022-06-24 13:45:00,70.0,15,0.06692583,1.381,0.0391257602941176,0.807,128.48,far,precursor_parada,21.3,29.325,18.15,8.875,1.0,8.025,0.0,True
B-5501B,mult,2022-06-28 22:35:00,2022-06-28 23:35:00,60.0,13,0.0637369,1.315,0.0418888022666666,0.864,124.06,far,mudanca_regime,21.925,56.45,33.525,8.775,1.0,34.525,0.0,False
B-5501B,mult,2022-07-05 03:05:00,2022-07-05 04:05:00,60.0,13,0.06189959,1.277,0.0324345828666666,0.669,117.87,far,precursor_parada,20.9,55.0,33.1,8.15,1.0,34.1,0.0,True
B-5501B,mult,2022-07-05 10:50:00,2022-07-05 11:45:00,55.0,12,0.05862836,1.21,0.0365726427142857,0.755,117.55,far,mudanca_regime,23.1,58.95,34.85,7.625,1.0,35.85,0.0,False
B-5501B,mult,2022-07-05 23:30:00,2022-07-06 00:45:00,75.0,16,0.08319271,1.717,0.0412958598888888,0.852,117.02,far,mudanca_regime,46.025,57.4,11.375,5.5,1.0,11.375,0.0,False
B-5501B,mult,2022-07-06 23:20:00,2022-07-06 23:35:00,15.0,4,0.057457317,1.186,0.0467233608333333,0.964,116.03,far,mudanca_regime,23.25,38.275,31.15,7.4,1.0,15.025,0.0,True
B-5501B,mult,2022-07-07 02:55:00,2022-07-07 04:10:00,75.0,16,0.057740692,1.192,0.0352449643333333,0.727,115.88,far,precursor_parada,31.7,56.7,25.0,7.925,1.0,25.0,0.0,True
B-5501B,mult,2022-07-08 17:40:00,2022-07-08 18:50:00,70.0,15,0.061793398,1.275,0.0398668765294117,0.823,114.26,far,precursor_parada,24.2,59.725,34.525,8.9,1.0,35.525,0.0,True
B-5501B,mult,2022-07-08 23:00:00,2022-07-09 00:15:00,75.0,16,0.07804231,1.611,0.0405434188888889,0.837,114.04,far,mudanca_regime,49.1125,57.35,8.2375,4.3,1.0,8.2375,0.0,False
B-5501B,mult,2022-07-13 12:10:00,2022-07-13 13:30:00,80.0,17,0.0608609,1.256,0.0375573419473684,0.775,109.49,far,glitch_sensor,21.1,61.35,39.25,8.2,1.0,40.25,0.0,False
B-5501B,mult,2022-07-16 01:45:00,2022-07-16 03:00:00,75.0,16,0.07509299,1.55,0.0368437463333333,0.76,106.93,far,mudanca_regime,22.9,57.45,33.55,9.075,1.0,34.55,0.0,False
B-5501B,mult,2022-07-21 08:45:00,2022-07-21 09:40:00,55.0,12,0.0645299,1.332,0.037074798,0.765,101.64,far,mudanca_regime,19.85,57.725,37.0,10.25,1.0,37.875,0.0,False
B-5501B,mult,2022-07-22 21:40:00,2022-07-22 22:10:00,30.0,7,0.056768402,1.172,0.0351484092222222,0.725,100.1,far,mudanca_regime,25.075,58.3,32.175,9.025,1.0,33.225,0.0,False
B-5501B,mult,2022-07-24 10:45:00,2022-07-24 11:35:00,50.0,11,0.07047363,1.454,0.0396677573846153,0.819,98.55,far,mudanca_regime,28.4,60.275,29.825,7.875,1.0,31.875,0.0,False
B-5501B,mult,2022-07-25 18:30:00,2022-07-25 19:50:00,80.0,17,0.06921805,1.428,0.0382458714210526,0.789,97.23,far,glitch_sensor,25.4,59.5,34.1,8.75,1.0,34.1,0.0,False
B-5501B,mult,2022-07-26 16:45:00,2022-07-26 17:40:00,55.0,12,0.054653097,1.128,0.028896426,0.596,96.3,far,glitch_sensor,25.6,60.85,36.25,9.025,1.0,35.25,0.0,False
B-5501B,mult,2022-07-29 00:30:00,2022-07-29 00:50:00,20.0,5,0.06764309,1.396,0.0361492038571428,0.746,93.98,far,mudanca_regime,23.725,57.8,33.075,9.325,1.0,34.075,0.0,True
B-5501B,mult,2022-07-30 13:40:00,2022-07-30 14:35:00,55.0,12,0.06356748,1.312,0.0396976908571428,0.819,92.43,far,glitch_sensor,21.6,60.7,37.1,8.225,1.0,39.1,0.0,False
B-5501B,mult,2022-08-01 10:00:00,2022-08-01 11:10:00,70.0,15,0.07132519,1.472,0.0397478413529411,0.82,90.58,far,precursor_parada,19.8,59.55,38.625,9.85,1.0,39.75,0.0,True
B-5501B,mult,2022-08-01 13:45:00,2022-08-01 15:05:00,80.0,17,0.10335126,2.133,0.0471905170263157,0.974,90.43,far,sustentado_sem_causa,58.55,62.325,4.6,4.375,1.0,3.775,0.0,False
B-5501B,mult,2022-08-02 10:25:00,2022-08-02 11:00:00,35.0,8,0.0637844,1.316,0.0519235453999999,1.072,89.57,far,glitch_sensor,22.4,39.3,34.0,8.975,1.0,16.9,0.0,True
B-5501B,mult,2022-08-02 14:35:00,2022-08-02 15:30:00,55.0,12,0.07860788,1.622,0.041214477,0.851,89.39,far,precursor_parada,33.75,62.325,28.575,7.125,1.0,28.575,0.0,True
B-5501B,mult,2022-08-02 18:20:00,2022-08-02 19:35:00,75.0,16,0.09176428,1.894,0.0458737504444444,0.947,89.24,far,precursor_parada,62.325,48.125,4.975,3.3,1.0,14.2,0.0,True
B-5501B,mult,2022-08-03 01:35:00,2022-08-03 02:00:00,25.0,6,0.04854555,1.002,0.040755156,0.841,88.93,far,mudanca_regime,29.25,57.725,27.475,7.95,1.0,28.475,0.0,False
B-5501B,mult,2022-08-05 15:15:00,2022-08-05 16:55:00,100.0,21,0.38926268,8.033,0.179121045521739,3.697,86.36,far,precursor_parada,27.425,29.4,0.975,48.95,1.0,1.975,0.0,True
B-5501B,mult,2022-08-08 15:50:00,2022-08-08 16:55:00,65.0,14,0.06913585,1.427,0.0388443985625,0.802,83.34,far,mudanca_regime,23.425,59.8,35.375,7.975,1.0,36.375,0.0,False
B-5501B,mult,2022-08-09 10:20:00,2022-08-09 11:15:00,55.0,12,0.05981204,1.234,0.0354168679285714,0.731,82.57,far,mudanca_regime,22.225,60.0625,36.325,7.7,1.0,37.8375,0.0,False
B-5501B,mult,2022-08-09 23:55:00,2022-08-10 00:55:00,60.0,13,0.06445223,1.33,0.036174251,0.747,82.0,far,mudanca_regime,25.875,56.9,30.025,8.55,1.0,31.025,0.0,False
B-5501B,mult,2022-08-13 02:25:00,2022-08-13 03:40:00,75.0,16,0.08068214,1.665,0.0399222254999999,0.824,78.9,far,glitch_sensor,20.325,55.15,34.825,8.15,1.0,34.825,0.0,False
B-5501B,mult,2022-08-14 09:15:00,2022-08-14 10:15:00,60.0,13,0.057328682,1.183,0.0366022520666666,0.755,77.61,far,mudanca_regime,20.6,58.75,36.125,8.3,1.0,38.15,0.0,False
B-5501B,mult,2022-08-16 18:55:00,2022-08-16 19:55:00,60.0,13,0.06448889,1.331,0.038097789,0.786,75.21,far,precursor_parada,29.55,32.3,19.075,7.75,1.0,2.75,0.0,True
B-5501B,mult,2022-08-17 11:50:00,2022-08-17 12:50:00,60.0,13,0.056753766,1.171,0.0350584328,0.724,74.51,far,mudanca_regime,24.325,62.825,36.425,8.925,1.0,38.5,0.0,False
B-5501B,mult,2022-08-22 07:30:00,2022-08-22 08:50:00,80.0,17,0.08111837,1.674,0.0433107461578947,0.894,69.69,far,mudanca_regime,20.25,56.9,35.65,7.35,1.0,36.65,0.0,False
B-5501B,mult,2022-08-23 23:00:00,2022-08-24 00:05:00,65.0,14,0.06823265,1.408,0.0385402264375,0.795,68.04,far,precursor_parada,31.8,31.775,22.55,8.25,1.0,0.025,0.0,True
B-5501B,mult,2022-08-24 03:35:00,2022-08-24 05:05:00,90.0,19,0.07503953,1.549,0.046217585095238,0.954,67.85,far,precursor_parada,27.75,26.825,17.25,7.4,1.0,0.925,0.0,True
B-5501B,mult,2022-08-24 13:05:00,2022-08-24 14:05:00,60.0,13,0.05317102,1.097,0.0325408177333333,0.672,67.45,far,glitch_sensor,23.8,62.6,36.725,8.975,1.0,38.8,0.0,True
B-5501B,mult,2022-08-27 01:30:00,2022-08-27 01:50:00,20.0,5,0.06906188,1.425,0.0515430684285714,1.064,64.94,far,mudanca_regime,24.3625,38.1,29.4625,6.825,1.0,13.7375,0.0,False
B-5501B,mult,2022-08-27 02:00:00,2022-08-27 02:25:00,25.0,6,0.047486305,0.98,0.0419056359999999,0.865,64.92,far,mudanca_regime,24.3625,33.4375,27.3125,6.825,1.0,9.075,0.0,False
B-5501B,mult,2022-08-28 09:50:00,2022-08-28 11:05:00,75.0,16,0.0614107,1.267,0.0370412933888888,0.764,63.59,far,glitch_sensor,22.9,62.0,37.025,9.4,1.0,39.1,0.0,False
B-5501B,mult,2022-09-03 12:00:00,2022-09-03 12:55:00,55.0,12,0.06043831,1.247,0.0388079634285714,0.801,57.5,far,mudanca_regime,23.4625,63.65,36.9875,7.725,1.0,40.1875,0.0,False
B-5501B,mult,2022-09-07 10:10:00,2022-09-07 11:10:00,60.0,13,0.062059354,1.281,0.0328439531333333,0.678,53.58,far,glitch_sensor,20.025,59.7375,37.15,10.775,1.0,39.7125,0.0,False
B-5501B,mult,2022-09-08 12:20:00,2022-09-08 13:25:00,65.0,14,0.05622172,1.16,0.0330116443125,0.681,52.49,far,glitch_sensor,24.5,61.9,36.9,8.8,1.0,37.4,0.0,True
B-5501B,mult,2022-09-09 11:55:00,2022-09-09 12:20:00,25.0,6,0.051572844,1.064,0.0326810048125,0.674,51.5,far,mudanca_regime,25.525,64.8,35.175,8.55,1.0,39.275,0.0,False
B-5501B,mult,2022-09-10 12:45:00,2022-09-10 14:00:00,75.0,16,0.11052515,2.281,0.0568064367222222,1.172,50.47,far,precursor_parada,57.575,45.6375,7.225,4.15,1.0,11.9375,0.0,True
B-5501B,mult,2022-09-11 02:35:00,2022-09-11 03:35:00,60.0,13,0.068436675,1.412,0.0396510999333333,0.818,49.89,far,mudanca_regime,28.8,60.7,29.9,7.0,1.0,31.9,0.0,False
B-5501B,mult,2022-09-12 16:20:00,2022-09-12 16:45:00,25.0,6,0.054477572,1.124,0.03262783475,0.673,48.32,far,mudanca_regime,65.1,40.8,18.3,3.075,1.0,24.3,0.0,False
B-5501B,mult,2022-09-13 16:30:00,2022-09-13 17:55:00,85.0,18,0.079846255,1.648,0.039893113,0.823,47.31,far,mudanca_regime,32.125,64.15,31.025,6.075,1.0,32.025,0.0,False
