equip,mode,start,end,duration_min,n_points,peak_mae,peak_ratio,mean_mae,mean_ratio,dist_to_failure_days,category,trig_class,base_before,base_after,peak_dev,max_step_in_ep,typical_step,level_shift,frac_off_like,shutdown_after
B-90001A,uni,2021-02-25 02:11:00,2021-02-25 02:41:00,30.0,31,0.008920161,1.771,0.0052410583463414,1.04,183.91,far,mudanca_regime,30.7169,34.0052,1.0147,45.3963,0.2899,3.2884,0.0,False
B-90001A,uni,2021-02-25 02:49:00,2021-02-25 02:50:00,1.0,2,0.008124172,1.613,0.0060347188,1.198,183.88,far,glitch_sensor,30.6635,34.0587,4.6541,32.4107,0.2899,3.3952,0.0,False
B-90001A,uni,2021-02-25 02:52:00,2021-02-25 02:56:00,4.0,5,0.008124172,1.613,0.00586742778,1.165,183.88,far,glitch_sensor,30.6635,34.1044,4.0742,32.4107,0.2899,3.441,0.0,False
B-90001A,uni,2021-02-25 02:59:00,2021-02-25 04:38:00,99.0,100,0.009228758,1.832,0.0026816793001818,0.532,183.88,far,mudanca_regime,30.6902,33.887,4.429,32.4107,0.2899,3.1968,0.0,False
B-90001A,uni,2021-02-25 06:32:00,2021-02-25 06:46:00,14.0,15,0.006003989,1.192,0.0030622898452,0.608,183.73,far,glitch_sensor,34.1044,34.1044,1.6022,33.6238,0.2899,0.0,0.0,False
B-90001A,uni,2021-02-25 12:45:00,2021-02-25 12:50:00,5.0,6,0.0058378964,1.159,0.0029429018025,0.584,183.47,far,mudanca_regime,0.9156,38.4152,37.4996,49.1272,0.2899,37.4996,0.0,False
B-90001A,uni,2021-02-25 16:14:00,2021-02-25 17:53:00,99.0,100,0.0111085065,2.205,0.0031649959638181,0.628,183.32,far,precursor_parada,37.0571,35.6532,1.8922,36.4315,0.2899,1.4038,0.0,True
B-90001A,uni,2021-02-26 15:03:00,2021-02-26 15:05:00,2.0,3,0.0064858417,1.287,0.0053655745923076,1.065,182.37,far,mudanca_regime,32.3573,33.6696,1.4496,33.8679,0.2899,1.3123,0.0,False
B-90001A,uni,2021-02-26 15:07:00,2021-02-26 15:23:00,16.0,17,0.006293607,1.249,0.0038338521925925,0.761,182.37,far,mudanca_regime,32.1665,33.9137,1.793,33.8679,0.2899,1.7472,0.0,False
B-90001A,uni,2021-02-26 15:32:00,2021-02-26 15:33:00,1.0,2,0.011678368,2.318,0.0058585903333333,1.163,182.35,far,glitch_sensor,30.9305,33.9137,30.0607,33.8679,0.2899,2.9832,0.0,False
B-90001A,uni,2021-02-26 15:36:00,2021-02-26 15:37:00,1.0,2,0.011678368,2.318,0.0066293407083333,1.316,182.35,far,glitch_sensor,30.8847,33.9137,6.3707,41.1771,0.2899,3.029,0.0,False
B-90001A,uni,2021-02-26 15:39:00,2021-02-26 16:52:00,73.0,74,0.011678368,2.318,0.0037680332455952,0.748,182.35,far,mudanca_regime,30.8847,33.8603,4.677,41.1771,0.2899,2.9756,0.0,False
B-90001A,uni,2021-02-26 22:43:00,2021-02-26 23:39:00,56.0,57,0.0075049866,1.49,0.0011175192420895,0.222,182.05,far,mudanca_regime,31.6591,35.2641,1.5755,30.7703,0.2899,3.605,0.0,False
B-90001A,uni,2021-03-02 02:15:00,2021-03-02 02:16:00,1.0,2,0.005835557,1.158,0.0039236712416666,0.779,178.91,far,glitch_sensor,30.4727,30.9572,0.2442,31.6324,0.2899,0.4845,0.0,False
B-90001A,uni,2021-03-02 02:18:00,2021-03-02 03:04:00,46.0,47,0.005835557,1.158,0.0020639989914035,0.41,178.9,far,precursor_parada,30.4727,1.0147,1.5946,31.6324,0.2899,29.458,0.0,False
B-90001A,uni,2021-03-02 04:22:00,2021-03-02 05:20:00,58.0,59,0.00614548,1.22,0.0031586751423188,0.627,178.82,far,precursor_parada,30.8847,1.0147,29.9158,27.665,0.2899,29.87,0.0,False
B-90001A,uni,2021-03-04 14:11:00,2021-03-04 14:21:00,10.0,11,0.006994486,1.388,0.0051862553666666,1.029,176.41,far,glitch_sensor,35.7067,31.56,6.0121,54.0712,0.2899,4.1467,0.0,False
B-90001A,uni,2021-03-04 14:23:00,2021-03-04 14:46:00,23.0,24,0.0065515446,1.3,0.0050768750441176,1.008,176.4,far,glitch_sensor,35.6532,31.3425,3.8758,54.0712,0.2899,4.3107,0.0,False
B-90001A,uni,2021-03-04 14:48:00,2021-03-04 15:51:00,63.0,64,0.006683153,1.327,0.0017693148009459,0.351,176.38,far,mudanca_regime,35.1955,31.5867,5.4018,54.0712,0.2899,3.6088,0.0,False
B-90001A,uni,2021-03-05 07:21:00,2021-03-05 08:19:00,58.0,59,0.008479562,1.683,0.0029366645795652,0.583,175.69,far,mudanca_regime,28.2182,30.6902,4.6731,40.5973,0.2899,2.472,0.0,False
B-90001A,uni,2021-03-05 15:27:00,2021-03-05 15:45:00,18.0,19,0.0075681703,1.502,0.0052030694137931,1.033,175.36,far,mudanca_regime,24.0028,26.2078,23.0873,23.4993,0.2899,2.205,0.0,False
B-90001A,uni,2021-03-05 15:47:00,2021-03-05 15:47:00,0.0,1,0.006877282,1.365,0.0052319363,1.038,175.34,far,mudanca_regime,23.0834,26.2078,21.9695,23.4993,0.2899,3.1243,0.0,False
B-90001A,uni,2021-03-05 15:52:00,2021-03-05 16:05:00,13.0,14,0.006877282,1.365,0.0047118577166666,0.935,175.34,far,mudanca_regime,22.866,26.1086,5.2339,25.9178,0.2899,3.2426,0.0,False
B-90001A,uni,2021-03-05 16:07:00,2021-03-05 16:11:00,4.0,5,0.007132238,1.416,0.00466090648,0.925,175.33,far,glitch_sensor,22.866,26.0628,7.1718,25.9178,0.2899,3.1968,0.0,False
B-90001A,uni,2021-03-05 16:13:00,2021-03-05 16:56:00,43.0,44,0.007132238,1.416,0.0024156073266666,0.479,175.32,far,mudanca_regime,22.866,26.017,4.1658,25.9178,0.2899,3.151,0.0,False
B-90001A,uni,2021-03-08 01:48:00,2021-03-08 01:53:00,5.0,6,0.0067094113,1.332,0.00367404038125,0.729,172.93,far,glitch_sensor,29.4771,25.8187,4.2383,26.6427,0.2899,3.6584,0.0,False
B-90001A,uni,2021-03-08 01:55:00,2021-03-08 01:58:00,3.0,4,0.002277966,0.452,0.0020950511714285,0.416,172.92,far,transiente_curto,25.8454,25.8187,1.4763,26.6427,0.2899,0.0267,0.0,False
B-90001A,uni,2021-03-08 02:01:00,2021-03-08 02:07:00,6.0,7,0.002277966,0.452,0.0020597177411764,0.409,172.92,far,transiente_curto,25.0214,25.8721,0.7057,26.6427,0.2899,0.8507,0.0,False
B-90001A,uni,2021-03-08 02:09:00,2021-03-08 02:44:00,35.0,36,0.00454406,0.902,0.0019231397313043,0.382,172.91,far,mudanca_regime,24.5598,26.0399,2.0371,26.6427,0.2899,1.4801,0.0,False
B-90001A,uni,2021-03-12 10:11:00,2021-03-12 10:23:00,12.0,13,0.01505482,2.988,0.0072868231217391,1.446,168.58,far,mudanca_regime,0.969,27.1538,0.0458,45.7396,0.2899,26.1849,0.0,False
B-90001A,uni,2021-03-12 10:25:00,2021-03-12 10:25:00,0.0,1,0.009057407,1.798,0.0070509432181818,1.4,168.57,far,mudanca_regime,0.969,27.2263,0.1907,45.7396,0.2899,26.2574,0.0,False
B-90001A,uni,2021-03-12 10:28:00,2021-03-12 10:48:00,20.0,21,0.011005868,2.185,0.0076447581290322,1.517,168.56,far,mudanca_regime,0.969,27.131,32.7464,45.7396,0.2899,26.162,0.0,False
B-90001A,uni,2021-03-12 10:50:00,2021-03-12 10:50:00,0.0,1,0.011005868,2.185,0.0084387305090909,1.675,168.55,far,mudanca_regime,0.969,27.131,28.9697,45.7396,0.2899,26.162,0.0,False
B-90001A,uni,2021-03-12 10:52:00,2021-03-12 11:58:00,66.0,67,0.018354328,3.643,0.0034505451948051,0.685,168.55,far,mudanca_regime,0.969,28.0465,27.7108,45.7396,0.2899,27.0775,0.0,False
B-90001A,uni,2021-03-13 20:09:00,2021-03-13 20:09:00,0.0,1,0.006260989,1.243,0.0049162340363636,0.976,167.16,far,mudanca_regime,31.2967,29.5724,0.3357,42.6344,0.2899,1.7243,0.0,False
B-90001A,uni,2021-03-13 20:11:00,2021-03-13 20:14:00,3.0,4,0.0061461385,1.22,0.0045375234714285,0.901,167.16,far,mudanca_regime,31.3196,29.5495,2.3499,42.6344,0.2899,1.7701,0.0,False
B-90001A,uni,2021-03-13 20:16:00,2021-03-13 21:23:00,67.0,68,0.006087956,1.208,0.0027121841267948,0.538,167.16,far,mudanca_regime,31.3196,29.1147,3.4181,42.6344,0.2899,2.205,0.0,False
B-90001A,uni,2021-03-14 15:22:00,2021-03-14 16:00:00,38.0,39,0.009566947,1.899,0.0037002265122448,0.734,166.36,far,sustentado_sem_causa,0.969,1.0147,0.1907,27.4667,0.2899,0.0458,0.0,False
B-90001A,uni,2021-03-14 16:16:00,2021-03-14 16:20:00,4.0,5,0.0076040262,1.509,0.0028490278133333,0.566,166.32,far,transiente_curto,1.0147,1.0147,0.0458,27.4667,0.2899,0.0,0.0,False
B-90001A,uni,2021-03-16 12:50:00,2021-03-16 13:03:00,13.0,14,0.009780233,1.941,0.0030258640641666,0.601,164.47,far,transiente_curto,0.969,1.1139,0.0534,18.2196,0.2899,0.145,0.0,False
B-90001A,uni,2021-03-16 13:26:00,2021-03-16 13:26:00,0.0,1,0.008412057,1.67,0.0039426024536363,0.783,164.44,far,transiente_curto,0.969,1.1597,9.6896,27.5658,0.2899,0.1907,0.0,False
B-90001A,uni,2021-03-16 13:28:00,2021-03-16 13:51:00,23.0,24,0.008412057,1.67,0.0040933449382352,0.812,164.44,far,transiente_curto,0.969,1.1597,0.6256,27.5658,0.2899,0.1907,0.0,False
B-90001A,uni,2021-03-16 14:18:00,2021-03-16 15:08:00,50.0,51,0.0086769955,1.722,0.002384137914754,0.473,164.4,far,mudanca_regime,0.969,30.9801,0.2899,27.5658,0.2899,30.0111,0.0,False
B-90001A,uni,2021-03-16 15:10:00,2021-03-16 15:11:00,1.0,2,0.00452592,0.898,0.0025664153416666,0.509,164.37,far,mudanca_regime,1.1139,31.1518,0.7706,0.9232,0.2899,30.0378,0.0,False
B-90001A,uni,2021-03-16 15:14:00,2021-03-16 15:15:00,1.0,2,0.00452592,0.898,0.0034616639083333,0.687,164.37,far,mudanca_regime,1.1139,31.2967,22.866,20.3482,0.2899,30.1828,0.0,False
B-90001A,uni,2021-03-22 11:29:00,2021-03-22 13:13:00,104.0,105,0.009280545,1.842,0.0031379206353043,0.623,158.52,far,glitch_sensor,0.9156,34.1044,0.145,11.9633,0.2899,33.1889,0.0,False
B-90001A,uni,2021-03-24 17:07:00,2021-03-24 18:37:00,90.0,91,0.012352611,2.452,0.0043664172756435,0.867,156.29,far,precursor_parada,0.969,1.0147,0.5799,24.7124,0.2899,0.0458,0.0,True
B-90001A,uni,2021-04-01 09:29:00,2021-04-01 11:11:00,102.0,103,0.009570787,1.9,0.002947053868584,0.585,148.6,far,mudanca_regime,27.9016,30.8084,2.7161,24.514,0.2899,2.9069,0.0,False
B-90001A,uni,2021-04-01 15:33:00,2021-04-01 16:09:00,36.0,37,0.0064151944,1.273,0.0033131361042553,0.658,148.35,far,precursor_parada,31.6096,1.0376,2.06,21.7978,0.2899,30.5719,0.0,False
B-90001A,uni,2021-04-01 16:11:00,2021-04-01 16:11:00,0.0,1,0.005548671,1.101,0.0036532003818181,0.725,148.33,far,mudanca_regime,29.8662,1.0376,0.8965,21.7978,0.2899,28.8285,0.0,False
B-90001A,uni,2021-04-01 16:15:00,2021-04-01 17:15:00,60.0,61,0.006046022,1.2,0.0027527412598591,0.546,148.32,far,mudanca_regime,27.7833,31.7316,26.8677,21.7978,0.2899,3.9483,0.0,False
B-90001A,uni,2021-04-01 17:17:00,2021-04-01 17:18:00,1.0,2,0.004143666,0.822,0.0020125781541666,0.399,148.28,far,mudanca_regime,1.0147,31.7316,0.0992,0.145,0.2899,30.7169,0.0,False
B-90001A,uni,2021-04-08 08:47:00,2021-04-08 10:02:00,75.0,76,0.0065746754,1.305,0.0026600145593023,0.528,141.63,far,mudanca_regime,25.7004,30.6635,6.5653,41.5204,0.2899,4.9631,0.0,False
B-90001A,uni,2021-04-09 15:26:00,2021-04-09 15:31:00,5.0,6,0.0082298275,1.634,0.0026086783125,0.518,140.36,far,mudanca_regime,27.9016,1.0147,7.8509,38.2244,0.2899,26.8868,0.0,False
B-90001A,uni,2021-04-09 16:18:00,2021-04-09 17:26:00,68.0,69,0.009423366,1.87,0.003755738692405,0.745,140.32,far,mudanca_regime,33.9824,32.5022,33.9824,21.4164,0.2899,1.4802,0.0,False
B-90001A,uni,2021-04-09 17:28:00,2021-04-09 17:28:00,0.0,1,0.0067094336,1.332,0.0026645384181818,0.529,140.27,far,mudanca_regime,1.0147,32.5556,0.0458,1.0147,0.2899,31.5409,0.0,False
B-90001A,uni,2021-04-09 17:30:00,2021-04-09 17:30:00,0.0,1,0.0067094336,1.332,0.0032767384363636,0.65,140.27,far,mudanca_regime,1.0147,32.5556,34.5469,26.2612,0.2899,31.5409,0.0,False
B-90001A,uni,2021-04-09 17:32:00,2021-04-09 17:33:00,1.0,2,0.0067094336,1.332,0.0040423601166666,0.802,140.27,far,mudanca_regime,1.0147,32.5556,29.7021,26.2612,0.2899,31.5409,0.0,False
B-90001A,uni,2021-04-09 17:35:00,2021-04-09 17:36:00,1.0,2,0.0067094336,1.332,0.0045431532916666,0.902,140.27,far,mudanca_regime,1.0147,32.5556,29.6029,26.2612,0.2899,31.5409,0.0,False
B-90001A,uni,2021-04-09 17:38:00,2021-04-09 17:45:00,7.0,8,0.005754163,1.142,0.0040135562388888,0.797,140.27,far,mudanca_regime,1.0147,32.5785,30.282,26.2612,0.2899,31.5638,0.0,False
B-90001A,uni,2021-04-09 17:47:00,2021-04-09 18:09:00,22.0,23,0.0037372133,0.742,0.0032876013272727,0.653,140.26,far,mudanca_regime,1.0147,32.6014,32.0215,26.2612,0.2899,31.5867,0.0,False
B-90001A,uni,2021-04-10 05:34:00,2021-04-10 06:34:00,60.0,61,0.00865139,1.717,0.0034031384146478,0.675,139.77,far,mudanca_regime,28.3364,25.1396,5.4247,27.0394,0.2899,3.1968,0.0,False
B-90001A,uni,2021-04-11 02:59:00,2021-04-11 03:00:00,1.0,2,0.00935304,1.857,0.0055109650833333,1.094,138.88,far,glitch_sensor,29.1871,29.5267,5.2072,43.6033,0.2899,0.3395,0.0,False
B-90001A,uni,2021-04-11 03:04:00,2021-04-11 04:32:00,88.0,89,0.0060223914,1.195,0.0027093100740404,0.538,138.87,far,sustentado_sem_causa,29.1147,29.2596,1.8922,43.6033,0.2899,0.145,0.0,False
B-90001A,uni,2021-04-11 08:27:00,2021-04-11 08:36:00,9.0,10,0.0065855044,1.307,0.005172274095,1.027,138.65,far,mudanca_regime,28.2449,31.2204,3.9216,43.8932,0.2899,2.9756,0.0,False
B-90001A,uni,2021-04-11 08:38:00,2021-04-11 10:11:00,93.0,94,0.0071671475,1.423,0.0028331620705769,0.562,138.64,far,mudanca_regime,28.2907,32.0673,4.8448,43.8932,0.2899,3.7767,0.0,False
B-90001A,uni,2021-04-22 12:02:00,2021-04-22 13:12:00,70.0,71,0.0060273944,1.196,0.0024154890433333,0.479,127.5,far,glitch_sensor,29.0155,0.9156,28.1457,32.8532,0.2899,28.0999,0.0,True
B-90001A,uni,2021-04-28 22:47:00,2021-04-28 22:49:00,2.0,3,0.006826972,1.355,0.0053997718307692,1.072,121.05,far,glitch_sensor,24.9222,0.9156,1.6213,22.6218,0.2899,24.0066,0.0,True
B-90001A,uni,2021-05-05 13:59:00,2021-05-05 14:14:00,15.0,16,0.011414683,2.266,0.006459913576923,1.282,114.42,far,transiente_curto,0.9156,0.9156,0.0534,34.3028,0.2899,0.0,0.0,False
B-90001A,uni,2021-05-05 14:16:00,2021-05-05 14:20:00,4.0,5,0.009510505,1.888,0.0068397663933333,1.358,114.41,far,transiente_curto,0.9156,0.9156,19.0893,31.6858,0.2899,0.0,0.0,False
B-90001A,uni,2021-05-05 14:22:00,2021-05-05 14:39:00,17.0,18,0.009036544,1.794,0.0054794019142857,1.088,114.4,far,transiente_curto,0.9156,0.9156,0.0534,31.6858,0.2899,0.0,0.0,False
B-90001A,uni,2021-05-05 14:41:00,2021-05-05 14:44:00,3.0,4,0.014978929,2.973,0.0070670231285714,1.403,114.39,far,transiente_curto,0.9156,0.9156,0.0534,31.6858,0.2899,0.0,0.0,False
B-90001A,uni,2021-05-05 14:47:00,2021-05-05 14:47:00,0.0,1,0.014978929,2.973,0.0092706036,1.84,114.38,far,glitch_sensor,0.9156,0.9156,11.5284,32.1741,0.2899,0.0,0.0,False
B-90001A,uni,2021-05-05 14:52:00,2021-05-05 14:53:00,1.0,2,0.014978929,2.973,0.0083725657666666,1.662,114.38,far,glitch_sensor,0.9156,0.9156,0.0,32.1741,0.2899,0.0,0.0,False
B-90001A,uni,2021-05-05 14:55:00,2021-05-05 16:16:00,81.0,82,0.013795597,2.738,0.0046018336554347,0.913,114.38,far,mudanca_regime,0.9156,29.3588,12.7949,32.1741,0.2899,28.4433,0.0,False
B-90001A,uni,2021-05-05 16:23:00,2021-05-05 16:34:00,11.0,12,0.0045890976,0.911,0.0031626923318181,0.628,114.32,far,mudanca_regime,0.9156,29.4504,27.2759,26.6884,0.2899,28.5348,0.0,False
B-90001A,uni,2021-05-06 00:00:00,2021-05-06 00:01:00,1.0,2,0.0059000645,1.171,0.0035294009166666,0.701,114.0,far,mudanca_regime,0.9423,27.7566,27.2492,30.0378,0.2899,26.8143,0.0,False
B-90001A,uni,2021-05-06 00:03:00,2021-05-06 00:05:00,2.0,3,0.005261752,1.044,0.0023341563384615,0.463,114.0,far,mudanca_regime,12.112,27.7566,15.1639,11.6276,0.2899,15.6445,0.0,False
B-90001A,uni,2021-05-06 23:05:00,2021-05-06 23:09:00,4.0,5,0.008284488,1.644,0.0030186977039999,0.599,113.04,far,transiente_curto,29.1147,29.8929,1.3047,38.1787,0.2899,0.7782,0.0,False
B-90001A,uni,2021-05-08 13:38:00,2021-05-08 15:03:00,85.0,86,0.011455249,2.274,0.00381445102625,0.757,111.43,far,mudanca_regime,0.9156,33.063,47.1435,37.5912,0.2899,32.1474,0.0,False
B-90001A,uni,2021-05-18 14:53:00,2021-05-18 15:00:00,7.0,8,0.008666865,1.72,0.0063580784222222,1.262,101.38,far,glitch_sensor,25.5745,30.0111,24.6055,42.1537,0.2899,4.4366,0.0,False
B-90001A,uni,2021-05-18 15:02:00,2021-05-18 15:21:00,19.0,20,0.01170301,2.323,0.0066499632433333,1.32,101.37,far,glitch_sensor,25.5058,30.3507,24.5903,42.1537,0.2899,4.8448,0.0,False
B-90001A,uni,2021-05-18 15:24:00,2021-05-18 15:24:00,0.0,1,0.01170301,2.323,0.0089702917636363,1.781,101.36,far,glitch_sensor,25.2846,30.3507,2.327,42.1537,0.2899,5.0661,0.0,False
B-90001A,uni,2021-05-18 15:26:00,2021-05-18 15:28:00,2.0,3,0.01170301,2.323,0.009531114976923,1.892,101.36,far,glitch_sensor,25.2846,30.3964,2.617,42.1537,0.2899,5.1119,0.0,False
B-90001A,uni,2021-05-18 15:30:00,2021-05-18 15:35:00,5.0,6,0.0133316405,2.646,0.009576203275,1.901,101.35,far,glitch_sensor,25.3113,30.5185,4.4366,42.1537,0.2899,5.2072,0.0,False
B-90001A,uni,2021-05-18 15:37:00,2021-05-18 16:39:00,62.0,63,0.0133316405,2.646,0.0031065199865753,0.617,101.35,far,mudanca_regime,25.5516,29.8662,6.9506,42.1537,0.2899,4.3146,0.0,False
B-90001A,uni,2021-05-24 03:11:00,2021-05-24 03:11:00,0.0,1,0.009359944,1.858,0.0064557654818181,1.281,95.87,far,transiente_curto,0.9156,0.8698,0.0,30.5185,0.2899,0.0458,0.0,False
B-90001A,uni,2021-05-24 03:13:00,2021-05-24 04:54:00,101.0,102,0.009204312,1.827,0.0031446654799107,0.624,95.87,far,sustentado_sem_causa,0.9156,0.8698,0.0534,30.5185,0.2899,0.0458,0.0,False
B-90001A,uni,2021-05-27 10:09:00,2021-05-27 10:19:00,10.0,11,0.0064922203,1.289,0.0049120642285714,0.975,92.58,far,glitch_sensor,24.7772,27.5658,1.1406,29.9844,0.2899,2.7886,0.0,False
B-90001A,uni,2021-05-27 10:21:00,2021-05-27 10:41:00,20.0,21,0.0059361737,1.178,0.0031140591,0.618,92.57,far,glitch_sensor,24.7505,27.955,3.5859,29.9844,0.2899,3.2044,0.0,False
B-90001A,uni,2021-05-27 10:43:00,2021-05-27 11:15:00,32.0,33,0.0053689703,1.066,0.001937074372093,0.384,92.55,far,mudanca_regime,25.0214,28.4814,3.2693,29.9844,0.2899,3.46,0.0,False
B-90001A,uni,2021-05-30 12:17:00,2021-05-30 12:20:00,3.0,4,0.006618182,1.314,0.0054731377428571,1.086,89.49,far,mudanca_regime,0.9919,28.1915,26.3756,28.4433,0.2899,27.1996,0.0,False
B-90001A,uni,2021-05-30 12:23:00,2021-05-30 13:42:00,79.0,80,0.008483473,1.684,0.0028855055754444,0.573,89.48,far,mudanca_regime,1.0147,27.955,29.0231,28.4433,0.2899,26.9402,0.0,False
B-90001A,uni,2021-06-02 06:44:00,2021-06-02 07:29:00,45.0,46,0.0083701825,1.661,0.0014867453382142,0.295,86.72,far,mudanca_regime,0.9156,24.9222,24.2241,26.8868,0.2899,24.0066,0.0,False
B-90001A,uni,2021-06-02 07:31:00,2021-06-02 07:37:00,6.0,7,0.00091241946,0.181,0.0006999471305882,0.139,86.69,far,mudanca_regime,22.866,25.1434,1.4496,1.5946,0.2899,2.2774,0.0,False
B-90001A,uni,2021-06-03 11:50:00,2021-06-03 11:56:00,6.0,7,0.00872946,1.733,0.0059814056647058,1.187,85.51,far,mudanca_regime,0.9156,28.7027,12.3066,38.6593,0.2899,27.7871,0.0,False
B-90001A,uni,2021-06-03 11:59:00,2021-06-03 11:59:00,0.0,1,0.006482487,1.287,0.0050287356454545,0.998,85.5,far,mudanca_regime,0.9156,28.9697,23.5984,38.6593,0.2899,28.0541,0.0,False
B-90001A,uni,2021-06-03 12:01:00,2021-06-03 13:44:00,103.0,104,0.010286224,2.042,0.0033579013464035,0.667,85.5,far,mudanca_regime,0.9423,30.8084,30.3545,38.6593,0.2899,29.8662,0.0,False
B-90001A,uni,2021-06-07 03:36:00,2021-06-07 03:36:00,0.0,1,0.006763175,1.342,0.0054843063181818,1.089,81.85,far,mudanca_regime,0.9156,24.0524,22.721,40.0708,0.2899,23.1368,0.0,False
B-90001A,uni,2021-06-07 03:38:00,2021-06-07 04:11:00,33.0,34,0.006763175,1.342,0.0047448627613636,0.942,81.85,far,mudanca_regime,0.9156,24.514,23.2093,40.0708,0.2899,23.5984,0.0,False
B-90001A,uni,2021-06-07 04:13:00,2021-06-07 04:42:00,29.0,30,0.010859809,2.156,0.0040865439425,0.811,81.82,far,mudanca_regime,0.9156,24.5598,25.0023,40.0708,0.2899,23.6442,0.0,False
B-90001A,uni,2021-06-07 04:44:00,2021-06-07 04:54:00,10.0,11,0.002063346,0.41,0.0016260617047619,0.323,81.8,far,mudanca_regime,21.5079,24.5598,4.4099,2.617,0.2899,3.0519,0.0,False
B-90001A,uni,2021-06-07 04:56:00,2021-06-07 05:23:00,27.0,28,0.0016447979,0.326,0.0012780088726315,0.254,81.79,far,mudanca_regime,22.7401,24.514,2.6894,2.617,0.2899,1.7739,0.0,False
B-90001A,uni,2021-06-09 16:49:00,2021-06-09 17:13:00,24.0,25,0.009513368,1.888,0.0058653730971428,1.164,79.3,far,mudanca_regime,0.9156,26.7647,0.145,34.0129,0.2899,25.8492,0.0,False
B-90001A,uni,2021-06-09 17:16:00,2021-06-09 17:50:00,34.0,35,0.010944417,2.172,0.0056817711377777,1.128,79.28,far,mudanca_regime,0.9156,26.5435,27.0852,34.402,0.2899,25.6279,0.0,False
B-90001A,uni,2021-06-09 17:52:00,2021-06-09 18:35:00,43.0,44,0.004072099,0.808,0.0016155811751851,0.321,79.26,far,mudanca_regime,0.969,25.7195,27.3675,34.402,0.2899,24.7505,0.0,False
B-90001A,uni,2021-06-14 09:49:00,2021-06-14 11:31:00,102.0,103,0.008711681,1.729,0.0029386851423893,0.583,74.59,far,mudanca_regime,0.8698,25.9903,24.8497,29.9463,0.2899,25.1205,0.0,False
B-90001A,uni,2021-06-15 12:38:00,2021-06-15 14:24:00,106.0,107,0.012442066,2.47,0.0029019136338461,0.576,73.47,far,mudanca_regime,0.9156,29.4504,0.145,35.9966,0.2899,28.5348,0.0,False
B-90001A,uni,2021-06-18 12:03:00,2021-06-18 13:08:00,65.0,66,0.006427922,1.276,0.0018315523889473,0.364,70.5,far,mudanca_regime,0.9156,26.6884,25.4372,26.4519,0.2899,25.7729,0.0,False
B-90001A,uni,2021-06-24 09:43:00,2021-06-24 10:42:00,59.0,60,0.0073440564,1.458,0.0028430035271428,0.564,64.6,far,mudanca_regime,0.9156,24.9718,24.7124,31.2052,0.2899,24.0562,0.0,False
B-90001A,uni,2021-06-25 16:00:00,2021-06-25 17:39:00,99.0,100,0.008212319,1.63,0.0031020337063636,0.616,63.33,far,mudanca_regime,27.5391,29.1604,3.6126,23.0644,0.2899,1.6213,0.0,False
B-90001A,uni,2021-06-28 18:28:00,2021-06-28 18:42:00,14.0,15,0.008438383,1.675,0.006107963032,1.212,60.23,far,mudanca_regime,0.9156,26.3985,39.9258,33.433,0.2899,25.483,0.0,False
B-90001A,uni,2021-06-28 18:46:00,2021-06-28 20:16:00,90.0,91,0.009026587,1.792,0.0034344691076237,0.682,60.22,far,mudanca_regime,0.9156,23.8578,27.2301,33.433,0.2899,22.9423,0.0,False
B-90001A,uni,2021-06-29 14:44:00,2021-06-29 16:20:00,96.0,97,0.009141753,1.815,0.0035989471663551,0.714,59.39,far,sustentado_sem_causa,21.1188,21.9428,2.2279,16.5716,0.2899,0.824,0.0,False
B-90001A,uni,2021-06-29 18:27:00,2021-06-29 18:27:00,0.0,1,0.0065229055,1.295,0.005715821890909,1.135,59.23,far,transiente_curto,21.9199,21.363,1.4267,18.5095,0.2899,0.557,0.0,False
B-90001A,uni,2021-06-29 18:30:00,2021-06-29 18:30:00,0.0,1,0.0064640916,1.283,0.005431130090909,1.078,59.23,far,glitch_sensor,21.897,21.363,1.4039,18.5095,0.2899,0.5341,0.0,False
B-90001A,uni,2021-06-29 18:32:00,2021-06-29 20:11:00,99.0,100,0.008138831,1.615,0.0030060947418181,0.597,59.23,far,sustentado_sem_causa,21.897,21.7254,1.7472,18.5095,0.2899,0.1717,0.0,False
B-90001A,uni,2021-06-30 03:28:00,2021-06-30 04:25:00,57.0,58,0.005600226,1.112,0.0015763470072058,0.313,58.86,far,precursor_parada,21.363,0.8164,20.5466,16.0909,0.2899,20.5466,0.0,False
B-90001A,uni,2021-06-30 14:18:00,2021-06-30 15:17:00,59.0,60,0.0058333525,1.158,0.0020848719114285,0.414,58.4,far,mudanca_regime,0.9156,19.3526,25.7271,21.8513,0.2899,18.437,0.0,False
B-90001A,uni,2021-07-02 23:49:00,2021-07-03 00:46:00,57.0,58,0.006553881,1.301,0.0025518473725,0.507,56.01,far,mudanca_regime,0.9156,22.3319,22.2404,23.6442,0.2899,21.4164,0.0,False
B-90001A,uni,2021-07-03 10:16:00,2021-07-03 10:21:00,5.0,6,0.010258982,2.036,0.0072307788625,1.435,55.57,far,mudanca_regime,0.9156,25.8911,48.1582,47.5784,0.2899,24.9756,0.0,False
B-90001A,uni,2021-07-03 10:23:00,2021-07-03 10:24:00,1.0,2,0.011657679,2.314,0.0081353129333333,1.615,55.57,far,mudanca_regime,0.9156,25.9636,28.2449,47.5784,0.2899,25.0481,0.0,False
